[2017-12-01 01:39] !KICK           performed by '|69th| chrisweb89' on ' Guericke': not following SL orders, lack of teamwork
[2017-12-01 01:44] !REPORT         performed by '[KKCK] TenienteWeed': gary blow uo
[2017-12-01 01:44] !TIMEBAN        performed by '[TZ] FFG' on ' thecakeman': troll
[2017-12-01 01:45] !SWITCH         performed by '[TZ] FFG' on '[DF?] DurianIsMyDrug': Instantly
[2017-12-01 01:47] !SAY            performed by '|69th| chrisweb89': Join us on Discord : Discord.me/NWG - |69th| chrisweb89
[2017-12-01 01:49] !SWITCH         performed by '[TZ] FFG' on ' [PR]RPX|Bullseye2550': Instantly
[2017-12-01 01:49] !SWITCH         performed by '[TZ] FFG' on ' Princess153': Instantly
[2017-12-01 01:52] !REPORT         performed by '[TZ] FFG': chris, next map?
[2017-12-01 02:00] !KICK           performed by '|69th| RYAN030' on ' 5n1p04': You were AFK!
[2017-12-01 02:01] !KICK           performed by '|69th| RYAN030' on '|69th| J.Stryker': You were AFK!
[2017-12-01 02:01] !KICK           performed by '|69th| RYAN030' on '|69th| Corux': You were AFK!
[2017-12-01 02:01] !KICK           performed by '[TZ] FFG' on ' low_skenars': You were AFK!
[2017-12-01 02:01] !KICK           performed by '[TZ] FFG' on ' BRADREY': You were AFK!
[2017-12-01 02:01] !KICK           performed by '[TZ] FFG' on ' Pyrolysis': You were AFK!
[2017-12-01 02:01] !WARN           performed by '|69th| RYAN030' on '[X-GM] Danielj15': Are you there? Please respond in chat or be kicked
[2017-12-01 02:01] !KICK           performed by '[TZ] FFG' on ' [PR]RPX|Bullseye2550': You were AFK!
[2017-12-01 02:01] !KICK           performed by '[TZ] FFG' on ' Princess153': You were AFK!
[2017-12-01 02:01] !WARN           performed by '|69th| RYAN030' on ' Logisnipe': Are you there? Please respond in chat or be kicked
[2017-12-01 02:02] !KICK           performed by '|69th| RYAN030' on '[X-GM] Danielj15': You were AFK!
[2017-12-01 02:02] !KICK           performed by '|69th| RYAN030' on ' Logisnipe': You were AFK!
[2017-12-01 02:04] !REPORT         performed by '[OM] Hunter291': ffg ghosting
[2017-12-01 02:04] !WARN           performed by '|69th| imchicken1' on '[OM] Hunter291': cuck
[2017-12-01 02:05] !SAY            performed by '[TZ] FFG': utah - [TZ] FFG
[2017-12-01 02:06] !SAY            performed by '[TZ] FFG': U S OF A NERD - [TZ] FFG
[2017-12-01 02:07] !SAY            performed by '|69th| chrisweb89': increase the teamwork and join the community at discord.me/nwg - |69th| chrisweb89
[2017-12-01 02:09] !WARN           performed by '|69th| chrisweb89' on ' my+my+my+mine': follow commander orders, if he says defend, defend
[2017-12-01 02:10] !SAY            performed by '|69th| chrisweb89': on this server SLs must follow commander orders - |69th| chrisweb89
[2017-12-01 02:11] !SAY            performed by '|69th| chrisweb89': Follow the chain of command, Squadleaders listen to Commander - |69th| chrisweb89
[2017-12-01 02:14] !SAY            performed by '|69th| chrisweb89': join the community at www.discord.me/nwg - |69th| chrisweb89
[2017-12-01 02:19] !MESSAGE        performed by '|69th| chrisweb89' on '[TZ] FFG': try to talk to the kkck guys and see if you can get them to join discord - |69th| chrisweb89
[2017-12-01 02:19] !MESSAGE        performed by '[TZ] FFG' on '|69th| chrisweb89': okay - [TZ] FFG
[2017-12-01 02:26] !SAY            performed by '[TZ] FFG': Join us on Discord : Discord.me/NWG - [TZ] FFG
[2017-12-01 02:29] !REPORT         performed by ' Golden-Eagle': mvote plz
[2017-12-01 02:31] !REPORTP        performed by ' lightandquite' on ' Kaaris73': trolling
[2017-12-01 02:31] !SETNEXT        performed by '[TZ] FFG': Qwai River (AAS, Inf)
[2017-12-01 02:32] !REPORTP        performed by ' lightandquite' on ' Kaaris73': known Tker
[2017-12-01 02:32] !MESSAGE        performed by '|69th| chrisweb89' on '[TZ] FFG': you got that TKer report? - |69th| chrisweb89
[2017-12-01 02:33] !SAYTEAM        performed by '[TZ] FFG' on 'team 2': russian tank your in DOD - [TZ] FFG
[2017-12-01 02:33] !SAY            performed by '|69th| chrisweb89': join the community at www.newworldgaming.xyz and discord.me/nwg - |69th| chrisweb89
[2017-12-01 02:33] !REPORT         performed by '|69th| RYAN030': are we?
[2017-12-01 02:33] !REPORT         performed by '[TZ] FFG': yes
[2017-12-01 02:33] !REPORTP        performed by ' lightandquite' on '=SOI= abou-ghassen-toun': just TKed us with a gary while kaaris insulted. they are freinds I delt with them last night
[2017-12-01 02:33] !KICK           performed by '[TZ] FFG' on '=SOI= abou-ghassen-toun': troll
[2017-12-01 02:33] !REPORT         performed by '|69th| RYAN030': c4k8/9?
[2017-12-01 02:34] !SAY            performed by '|69th| chrisweb89': we dont do votes here, admins will set good maps that arent overplayed and are balanced - |69th| chrisweb89
[2017-12-01 02:34] !REPORTP        performed by ' lightandquite': abou I got abou and kaaris (friends) banned from nother server just lat night, they jst killed our friendly tank with gary
[2017-12-01 02:34] !REPORTP        performed by ' lightandquite': abou killed friendly tank with gary
[2017-12-01 02:35] !BAN            performed by '[TZ] FFG' on '=SOI= abou-ghassen-toun': tk'd tank
[2017-12-01 02:35] !REPORTP        performed by ' lightandquite': ADMINSSSS
[2017-12-01 02:35] !SWITCH         performed by '|69th| imchicken1' on '|69th| J.Stryker': Instantly
[2017-12-01 02:36] !REPORTP        performed by ' lightandquite': kaaris
[2017-12-01 02:38] !SAYTEAM        performed by '[TZ] FFG' on 'team 1': stop firing in main you monkey - [TZ] FFG
[2017-12-01 02:39] !SAY            performed by '|69th| chrisweb89': remember teamwork is required on this server, both in a squad and between squads - |69th| chrisweb89
[2017-12-01 02:40] !WARN           performed by '|69th| chrisweb89' on ' Prizrak31': do you have a mic and are you working with the team?
[2017-12-01 02:41] !KICK           performed by '|69th| chrisweb89' on ' Prizrak31': SL not communicating with team, ognoring commander
[2017-12-01 02:43] !WARN           performed by '[TZ] FFG' on ' thecakeman': you know eariler you tk'd a tank right?
[2017-12-01 02:43] !REPORT         performed by '|69th| RYAN030': is qwai next?
[2017-12-01 02:43] !REPORT         performed by '[TZ] FFG': yee
[2017-12-01 02:43] !REPORT         performed by '|69th| chrisweb89': yes
[2017-12-01 02:48] !SAY            performed by '[TZ] FFG': Join us on Discord : Discord.me/NWG - [TZ] FFG
[2017-12-01 02:56] !SAY            performed by '[TZ] FFG': Join us on Discord : Discord.me/NWG - [TZ] FFG
[2017-12-01 02:58] !MESSAGE        performed by '[TZ] FFG' on '[KKCK] Larva': I've added your clans clantag to smart balance, so you wont need a switch ever - [TZ] FFG
[2017-12-01 02:59] !SWITCH         performed by '[TZ] FFG' on ' [OD-S]Mectus': Instantly
[2017-12-01 03:04] !REPORT         performed by 'S.I.F| ali_emra': squad 6 china side free kits
[2017-12-01 03:04] !REPORT         performed by '[TZ] FFG': 69th got it?
[2017-12-01 03:04] !REPORT         performed by '|69th| RYAN030': what is it?
[2017-12-01 03:05] !REPORT         performed by 'S.I.F| ali_emra': check squad 6
[2017-12-01 03:05] !WARN           performed by '|69th| RYAN030' on 'OP|ES Felismino': no free kits use teamwork
[2017-12-01 03:05] !REPORT         performed by 'IV.T cantpicknameiwant': us squad 7 free kit, incl logi as trans
[2017-12-01 03:05] !REPORT         performed by '[FISH] Salmon11': camilolos using logi as transport no mic
[2017-12-01 03:06] !REPORT         performed by '[FISH] Salmon11': part of sq 6 china
[2017-12-01 03:06] !REPORT         performed by ' Golden-Eagle': setnext plz
[2017-12-01 03:06] !REPORT         performed by 'OP|ES Felismino': im use teamwork
[2017-12-01 03:06] !REPORT         performed by ' [OD-S]Mectus': someone set next
[2017-12-01 03:06] !SETNEXT        performed by '[TZ] FFG': Saaremaa (AAS, Std)
[2017-12-01 03:08] !WARN           performed by '|69th| chrisweb89' on 'OP|ES Felismino': do not have free kit squads, if you are SLing, lead your squad
[2017-12-01 03:08] !WARN           performed by '|69th| chrisweb89' on ' Cpt_Drone': do not have free kit squads, if you are SLing, lead your squad
[2017-12-01 03:08] !WARN           performed by '|69th| chrisweb89' on ' Life_of_the_Party': do not have free kit squads, if you are SLing, lead your squad
[2017-12-01 03:08] !WARN           performed by '|69th| chrisweb89' on '[PH] Reymartin209': do not have free kit squads, if you are SLing, lead your squad
[2017-12-01 03:08] !WARN           performed by '|69th| chrisweb89' on ' camilolos': do not have free kit squads, if you are SLing, lead your squad
[2017-12-01 03:08] !WARN           performed by '|69th| chrisweb89' on ' Rance': do not have free kit squads, if you are SLing, lead your squad
[2017-12-01 03:08] !WARN           performed by '|69th| chrisweb89' on 'PETER 77pedropablo77': do not have free kit squads, if you are SLing, lead your squad
[2017-12-01 03:08] !REPORT         performed by 'S.I.F| ali_emra': squad 6 china side free kits with 7 ppl
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on ' Life_of_the_Party': free kit
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on '[PH] Reymartin209': free kit
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on ' camilolos': free kit
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on ' Rance': free kit
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on 'PETER 77pedropablo77': free kit
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on 'OP|ES Felismino': free kit
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on ' Cpt_Drone': free kit
[2017-12-01 03:09] !RESIGN         performed by '|69th| RYAN030' on ' tim2chins': free kit
[2017-12-01 03:10] !REPORT         performed by 'OP|ES Felismino': stop it please!
[2017-12-01 03:11] !REPORT         performed by 'OP|ES Felismino': im playing without inflicting the rules
[2017-12-01 03:20] !WARN           performed by '|69th| RYAN030' on ' CSGO666': unlock your squad
[2017-12-01 03:20] !RESIGN         performed by '|69th| RYAN030' on ' CSGO666': unlock
[2017-12-01 03:21] !RESIGN         performed by '|69th| RYAN030' on ' CSGO666': You need a mic to SL on this server
[2017-12-01 03:22] !REPORTP        performed by 'IV.T Bulte' on ' CSGO666': stealling chopper
[2017-12-01 03:22] !KILL           performed by '|69th| RYAN030' on ' CSGO666': asset stealing
[2017-12-01 03:22] !TEMPBAN        performed by '|69th| RYAN030' on ' CSGO666': troll
[2017-12-01 03:22] !TEMPBAN        performed by '|69th| RYAN030' on ' SAWlraq': asset waste
[2017-12-01 03:23] !RESIGN         performed by '|69th| RYAN030' on ' AK47---cidao': Free kit
[2017-12-01 03:23] !RESIGN         performed by '|69th| RYAN030' on ' Guericke': Free kit
[2017-12-01 03:23] !RESIGN         performed by '|69th| RYAN030' on '[DATE] Zartan': Free kit
[2017-12-01 03:23] !RESIGN         performed by '|69th| RYAN030' on ' EyeOfTheTigerr': Free kit
[2017-12-01 03:23] !REPORT         performed by ' KevinIsMyName': someone crashed osprey on round start, unknown
[2017-12-01 03:24] !SAY            performed by '[TZ] FFG': dealt with - [TZ] FFG
[2017-12-01 03:24] !REPORT         performed by '|69th| RYAN030': 1300 m lul?
[2017-12-01 03:24] !SAY            performed by '[TZ] FFG': bled out - [TZ] FFG
[2017-12-01 03:26] !WARN           performed by '|69th| RYAN030' on ' EyeOfTheTigerr': Control your squad please, Free kit squads are not allowed
[2017-12-01 03:27] !REPORT         performed by ' KevinIsMyName': HivButtsex throwing nades on friendly huey
[2017-12-01 03:28] !WARN           performed by '|69th| RYAN030' on ' HivButtsex': stop fucking around
[2017-12-01 03:28] !WARN           performed by '[TZ] FFG' on ' [Chilean_Way]': freekit squads aren't allowed. Teamwork is expected here. Organise or be removed.
[2017-12-01 03:28] !WARN           performed by '[TZ] FFG' on ' Foxit.': freekit squads aren't allowed. Teamwork is expected here. Organise or be removed.
[2017-12-01 03:28] !WARN           performed by '[TZ] FFG' on ' EdGein': freekit squads aren't allowed. Teamwork is expected here. Organise or be removed.
[2017-12-01 03:28] !WARN           performed by '[TZ] FFG' on '[KKCK] CarlosCastaneda': freekit squads aren't allowed. Teamwork is expected here. Organise or be removed.
[2017-12-01 03:28] !WARN           performed by '[TZ] FFG' on ' lucifer_arg': freekit squads aren't allowed. Teamwork is expected here. Organise or be removed.
[2017-12-01 03:28] !REPORTP        performed by 'IV.T Bulte' on ' HivButtsex': trowing nades on choppers in main
[2017-12-01 03:28] !TEMPBAN        performed by '[TZ] FFG' on ' HivButtsex': troll
[2017-12-01 03:35] !RESIGN         performed by '|69th| RYAN030' on ' low_skenars': You need a mic to SL on this server
[2017-12-01 03:36] !KICK           performed by '[TZ] FFG' on ' 575-G-Money': You were AFK!
[2017-12-01 03:36] !KICK           performed by '[TZ] FFG' on ' Max_Low': You were AFK!
[2017-12-01 03:36] !KICK           performed by '[TZ] FFG' on ' Wpbagnet': You were AFK!
[2017-12-01 03:39] !SAY            performed by '[TZ] FFG': Join us on Discord : Discord.me/NWG - [TZ] FFG
[2017-12-01 03:39] !WARN           performed by '|69th| RYAN030' on ' low_skenars': Are you there? Please respond in chat or be kicked
[2017-12-01 03:40] !KICK           performed by '|69th| RYAN030' on ' low_skenars': You were AFK!
[2017-12-01 03:40] !KICK           performed by '|69th| RYAN030' on ' shou123': You were AFK!
[2017-12-01 03:41] !WARN           performed by '|69th| RYAN030' on ' Jac-Rob-11': lead you squad pls
[2017-12-01 03:52] !MESSAGE        performed by '[TZ] FFG' on 'IV.T cantpicknameiwant': you monkey. lol - [TZ] FFG
[2017-12-01 03:56] !SETNEXT        performed by '[TZ] FFG': Khamisiyah (AAS, Std)
[2017-12-01 03:57] !REPORT         performed by '[KKCK] CarlosCastaneda': someone gave lead and I was kicked........
[2017-12-01 04:03] !SAY            performed by '[TZ] FFG': Join us on Discord : Discord.me/NWG - [TZ] FFG
[2017-12-01 04:17] !REPORT         performed by 'prWARs TR00P3R': this team needs INF SLs
[2017-12-01 04:18] !MESSAGE        performed by '[TZ] FFG' on 'prWARs TR00P3R': roger - [TZ] FFG
[2017-12-01 04:19] !REPORT         performed by ' KevinIsMyName': Billy_Duke tk cow at main
[2017-12-01 04:19] !REPORT         performed by ' CarlWeathers': Billy Duke tking in spawn, killing assets
[2017-12-01 04:19] !KICK           performed by '[TZ] FFG' on ' Billy_Duke': troll
[2017-12-01 04:20] !BAN            performed by '[TZ] FFG' on ' Billy_Duke': c4'd choppers in main
[2017-12-01 04:21] !REPORT         performed by ' Liam': balance looks like it could use some work by the way
[2017-12-01 04:22] !REPORT         performed by '[TZ] FFG': yeah i tried to fix last round, i can swap another squad or so over if we need
[2017-12-01 04:22] !REPORT         performed by '|69th| RYAN030': nerf TZ
[2017-12-01 04:22] !REPORT         performed by ' Liam': we don't need more clans, we need more good clans :P
[2017-12-01 04:26] !REPORT         performed by '[TZ] FFG': liam unmute rq
[2017-12-01 04:29] !SETNEXT        performed by '[TZ] FFG': Hill 488 (AAS, Std)
[2017-12-01 04:38] !REPORT         performed by '|69th| RYAN030': I'm about to hop off and Liam will be sole admin on MEC
[2017-12-01 04:41] !REPORT         performed by '[TZ] FFG': afk a minute
[2017-12-01 04:49] !REPORTP        performed by 'IV.T cantpicknameiwant' on ' EyeOfTheTigerr': trolling
[2017-12-01 04:49] !WARN           performed by ' [OD-S]Mectus' on ' EyeOfTheTigerr': stop trolling
[2017-12-01 04:56] !SAY            performed by '[TZ] FFG': Join us on Discord : Discord.me/NWG - [TZ] FFG
[2017-12-01 05:09] !WARN           performed by '[TZ] FFG' on ' dario9022': what are you doing?
[2017-12-01 05:10] !RESIGN         performed by '[TZ] Cleavetester' on 'CRO HOS': freekit
[2017-12-01 05:10] !RESIGN         performed by '[TZ] Cleavetester' on '[MEX] Chema-Sin': freekit
[2017-12-01 05:10] !RESIGN         performed by '[TZ] Cleavetester' on ' White_Feather': freekit
[2017-12-01 05:10] !RESIGN         performed by '[TZ] Cleavetester' on ' ghost*warrior': freekit
[2017-12-01 05:11] !SAY            performed by '[GOY] KUS-MIFLEZET': Do not be mean to possums - [GOY] KUS-MIFLEZET
[2017-12-01 05:11] !REPORTP        performed by ' Chuwashere' on ' dario9022': Can't fly stealing assets
[2017-12-01 05:11] !SAY            performed by 'NP Hanniballektor': drop a fucking nuke on it - NP Hanniballektor
[2017-12-01 05:18] !SWITCH         performed by '[TZ] FFG' on ' FLAP.INCqom': Instantly
[2017-12-01 05:28] !SAYTEAM        performed by '[GOY] KUS-MIFLEZET' on 'team 2': build more fobs ya fuckin mons - [GOY] KUS-MIFLEZET
[2017-12-01 05:34] !REPORT         performed by '[TZ] FFG': if people are getting sniped in main. its white_feather
[2017-12-01 05:40] !SAY            performed by '[TZ] FFG': suggestions for next map. 1-2kms - [TZ] FFG
[2017-12-01 05:40] !WARN           performed by '[GOY] KUS-MIFLEZET' on ' FLAP.INCmoon': kys
[2017-12-01 05:45] !REPORT         performed by '[TZ] FFG': googs discord?
[2017-12-01 05:46] !SETNEXT        performed by '[TZ] FFG': Operation Marlin (AAS, Alt)
[2017-12-01 05:51] !SAY            performed by '[TZ] Cleavetester': dont shoot from dod plz - [TZ] Cleavetester
[2017-12-01 05:51] !SAY            performed by '[TZ] FFG': You are too close to their main base! Back off now! - [TZ] FFG
[2017-12-01 05:51] !REPORTP        performed by ' -=[NS]=-SCOT' on '|ALCr| LadyMystic': is trolling
[2017-12-01 05:51] !REPORT         performed by ' -=[NS]=-SCOT': Lady is trolling
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' dario9022': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' AK47---cidao': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' xiaoWL': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' White_Feather': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' ghost*warrior': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' CannoSaysNo': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' DeathSTROKE16': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on '|ALCr| LadyMystic': You are too close to their main base! Back off now!
[2017-12-01 05:51] !REPORT         performed by ' -=[NS]=-SCOT': LadyMistyc trolling
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' tim2chins': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' 4RunnerGuy': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' RolkerZ': You are too close to their main base! Back off now!
[2017-12-01 05:51] !WARN           performed by '[TZ] FFG' on ' -=Dexter=-': You are too close to their main base! Back off now!
[2017-12-01 05:52] !SAYTEAM        performed by ' Liam' on 'team 2': Do not fire from inside main -  Liam
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' -=[NS]=-SCOT': stop false reporting
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' dario9022': You are too close to their main base! Back off now!
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' AK47---cidao': You are too close to their main base! Back off now!
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' xiaoWL': You are too close to their main base! Back off now!
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' White_Feather': You are too close to their main base! Back off now!
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' ghost*warrior': You are too close to their main base! Back off now!
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' CannoSaysNo': You are too close to their main base! Back off now!
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on ' DeathSTROKE16': You are too close to their main base! Back off now!
[2017-12-01 05:52] !WARN           performed by '[TZ] FFG' on '|ALCr| LadyMystic': You are too close to their main base! Back off now!
[2017-12-01 05:52] !REPORT         performed by '|ALCr| LadyMystic': scot insulting me
[2017-12-01 05:52] !WARN           performed by '[TZ] Cleavetester' on '|ALCr| LadyMystic': stop using report for nonsence
[2017-12-01 05:53] !SAYTEAM        performed by '[TZ] FFG' on 'team 1': Lady and Scot stop fucking around leave eachother alone. - [TZ] FFG
[2017-12-01 05:53] !SAY            performed by '[TZ] Cleavetester': stop shooting from dod - [TZ] Cleavetester
[2017-12-01 05:53] !WARN           performed by '[TZ] FFG' on ' -=[NS]=-SCOT': You are too close to their main base! Back off now!
[2017-12-01 05:53] !WARN           performed by '[TZ] FFG' on ' my+my+my+mine': You are too close to their main base! Back off now!
[2017-12-01 05:53] !WARN           performed by '[TZ] FFG' on ' BarfSuknut': You are too close to their main base! Back off now!
[2017-12-01 05:56] !TIMEBAN        performed by ' Liam' on ' -=[NS]=-SCOT': necesitas un descanso che
[2017-12-01 05:59] !TEMPBAN        performed by '[TZ] FFG' on ' -=[NS]=-SCOT': being a dick head. read the rules. act mature
[2017-12-01 06:13] !WARN           performed by '[TZ] Cleavetester' on ' dario9022': mic
[2017-12-01 06:13] !WARN           performed by '[TZ] Cleavetester' on ' dario9022': do you have a mic?
[2017-12-01 06:14] !RESIGN         performed by '[TZ] FFG' on ' dario9022': freekitsl
[2017-12-01 06:14] !RESIGN         performed by '[TZ] FFG' on ' BarfSuknut': freekit
[2017-12-01 06:14] !RESIGN         performed by '[TZ] FFG' on 'war longlife': freekit
[2017-12-01 06:14] !RESIGN         performed by '[TZ] FFG' on ' ghost*warrior': freekit
[2017-12-01 06:14] !RESIGN         performed by '[TZ] FFG' on ' White_Feather': freekit
[2017-12-01 06:24] !REPORT         performed by ' shook1z': AlOropbi teamkilling
[2017-12-01 06:24] !WARN           performed by '[TZ] FFG' on ' AlOropbi': Stop teamkilling! Watch your fire!
[2017-12-01 06:26] !REPORT         performed by '[TZ] FFG': you guys sort the next map. imma take a break for a round and then be back. ill afk on the server
[2017-12-01 06:28] !MAPVOTE        performed by '[TZ] FFG': Mapvote:    1: Aas    2: Ins   | Type '1' or '2' in squad chat!
[2017-12-01 06:31] !MAPVOTE        performed by '[TZ] FFG': Mapvote:    1: Archer    2: Gaza    3: Kokan   | Type '1', '2' or '3' in squad chat!
[2017-12-01 06:33] !SETNEXT        performed by 'NP Hanniballektor': Gaza (Insurgency, Std)
[2017-12-01 06:43] !REPORT         performed by '[DF?] Michaelcycle13': AIORopbi attempting teamkill
[2017-12-01 06:43] !KICK           performed by '[TZ] FFG' on '[TZ] Enraged_Mang0': You were AFK!
[2017-12-01 06:44] !REPORT         performed by '[DF?] Michaelcycle13': AIOropbi running over friendlies with logi
[2017-12-01 06:44] !BAN            performed by '[TZ] FFG' on ' AlOropbi': troll
[2017-12-01 06:48] !RESIGNALL      performed by '[TZ] FFG': us sqbug
[2017-12-01 06:52] !WARN           performed by 'NP Hanniballektor' on ' PAPPAJOHN': get out
[2017-12-01 06:52] !KICK           performed by 'NP Hanniballektor' on ' PAPPAJOHN': stop
[2017-12-01 07:20] !REPORT         performed by ' crustysock': rusurection hog
[2017-12-01 07:20] !REPORT         performed by 'A'den Fenix24': Resurection dosen't get ot of the humvee.
[2017-12-01 07:20] !REPORT         performed by 'A'den Fenix24': resurection still in the humvee
[2017-12-01 07:20] !KICK           performed by 'NP Hanniballektor' on ' Rusurrection': trolling
[2017-12-02 06:02] !SWITCH         performed by ' [PR]RPX|_chrisweb89' on ' tankguy': Instantly
[2017-12-02 06:02] !SWITCH         performed by ' [PR]RPX|_chrisweb89' on 'prWARs TR00P3R': Instantly
[2017-12-02 06:21] !WARN           performed by ' [PR]RPX|_chrisweb89' on 'prWARs TR00P3R': why arent you afk
[2017-12-02 06:29] !SAY            performed by ' [PR]RPX|_chrisweb89': everyone come fight at east village -  [PR]RPX|_chrisweb89
[2017-12-02 06:37] !INIT           performed by ' [PR]RPX|FFG': 
[2017-12-02 06:37] !SAY            performed by ' [PR]RPX|RYAN030': I couldn't hear you over ts:( -  [PR]RPX|RYAN030
[2017-12-02 06:37] !INIT           performed by ' [PR]RPX|_chrisweb89': 
[2017-12-02 06:37] !REPORT         performed by ' [PR]RPX|_chrisweb89': ffg, doesnt work yet
[2017-12-02 06:50] !SETNEXT        performed by ' [PR]RPX|_chrisweb89': Fallujah West (Insurgency, Std)
[2017-12-02 06:55] !SWITCH         performed by ' [PR]RPX|_chrisweb89' on 'NP Hanniballektor': Instantly
[2017-12-02 06:55] !SWITCH         performed by ' [PR]RPX|_chrisweb89' on ' Qassim.JORDAN._.': Instantly
[2017-12-02 06:59] !INIT           performed by ' [PR]RPX|_chrisweb89': 
[2017-12-02 07:22] !REPORT         performed by '[DPRC] HeinoBot86-19': mumble down?
[2017-12-02 07:25] !INIT           performed by '|69th| chrisweb89': 
[2017-12-02 08:27] !WARN           performed by '[TZ] Cleavetester' on ' polonsk': take the rockie tecki back to base
[2017-12-02 08:28] !SAY            performed by '[TZ] Cleavetester': b/c we dont use heavy assets till 20v20 - [TZ] Cleavetester
[2017-12-02 08:43] !SAY            performed by '[TZ] Cleavetester': take garrys back to main - [TZ] Cleavetester
[2017-12-02 08:46] !WARN           performed by '[TZ] Cleavetester' on 'SNP mandrak': Stop teamkilling! Watch your fire!
[2017-12-02 08:47] !WARN           performed by '[TZ] Cleavetester' on ' =sol=mr.games': dont use rocket tecki or sp
[2017-12-02 08:47] !WARN           performed by '[TZ] Cleavetester' on ' =sol=mr.games': spg
[2017-12-02 08:48] !SWITCH         performed by '[TZ] Cleavetester' on '[TZ] Cleavetester': Instantly
[2017-12-02 09:02] !SAY            performed by '[TZ] Cleavetester': Join us on Discord : Discord.me/NWG - [TZ] Cleavetester
[2017-12-02 09:06] !WARN           performed by '[TZ] Cleavetester' on ' Qassim.JORDAN._.': dont use garrys till 20v0
[2017-12-02 09:07] !KILL           performed by '[TZ] Cleavetester' on ' =|SOI|=Monta7ar': dont use heavy assets till 20v20
[2017-12-02 09:07] !WARN           performed by '[TZ] Cleavetester' on ' =sol=mr.games': return garry to main
[2017-12-02 09:08] !SAY            performed by '[TZ] Cleavetester': dont use heavy assets till 20v0 - [TZ] Cleavetester
[2017-12-02 09:08] !SAY            performed by '[TZ] Cleavetester': 20v20 - [TZ] Cleavetester
[2017-12-02 09:08] !WARN           performed by '[TZ] Cleavetester' on ' =sol=mr.games': return garry to main
[2017-12-02 09:09] !SAY            performed by '[TZ] Cleavetester': is anyone on usmc shooting into ins main?? - [TZ] Cleavetester
[2017-12-02 09:10] !SAY            performed by '[TZ] Cleavetester': yeah dont shoot into main - [TZ] Cleavetester
[2017-12-02 09:10] !KILL           performed by '[TZ] Cleavetester' on ' =sol=mr.games': i told u
[2017-12-02 09:16] !WARN           performed by '[TZ] Cleavetester' on ' MSOT8222Jackson_Z22': Stop teamkilling! Watch your fire!
[2017-12-02 09:17] !REPORTP        performed by ' granderslice' on '-=LD=- Bigpappaciuc': nigga in all chat
[2017-12-02 09:21] !SAY            performed by '[TZ] Cleavetester': really - [TZ] Cleavetester
[2017-12-02 09:21] !REPORT         performed by 'NP Wicca111': tr00per gay chromosone
[2017-12-02 09:22] !REPORTP        performed by ' granderslice' on 'NP Wicca111': tk in miain
[2017-12-02 09:22] !SAY            performed by '[TZ] Cleavetester': stop teamkilling plz - [TZ] Cleavetester
[2017-12-02 09:28] !REPORT         performed by ' granderslice': someone switched teams and built FOB on H7 unknown
[2017-12-02 09:34] !SETNEXT        performed by '|69th| chrisweb89': Muttrah City (AAS, Std)
[2017-12-02 09:34] !MAPVOTE        performed by '|69th| chrisweb89': Mapvote:    1: Runnext    2: Stay   | Type '1' or '2' in squad chat!
[2017-12-02 09:37] !WARN           performed by '[TZ] Cleavetester' on '[TZ] Cleavetester': Stop teamkilling! Watch your fire!
[2017-12-02 09:55] !WARN           performed by '[TZ] Cleavetester' on ' Everstirokka': return spg to main
[2017-12-02 09:58] !REPORTP        performed by '[3dAC] Yrkidding' on ' BELLATOR': trying to ghost?
